Well_ID,TH_2022,NO3_2022,Cl_2022,F_2022,SO4_2022,Ca_2022,Mg_2022,Na_2022
2.21535E+14,270,50.1,60.2,0.45,8.7,32,7.3,3.8
2.222E+14,110,5.7,24.8,0.22,9.2,118,7.3,3.8
2.21745E+14,380,5.1,159.3,0.12,41.8,36,20.7,86.2
2.2091E+14,160,0.5,31.9,0.16,9.6,122,17,5.9
,360,0.5,46,0.16,41.6,94,13.4,7.1
2.23155E+14,290,7.3,35.4,0.06,12,76,13.4,10.1
,355,45.7,38.9,0.24,26.1,130,10.9,15.9
2.2041E+14,435,13.4,81.4,0.12,22.5,62,26.7,85.1
2.2072E+14,250,3.6,24.8,0.14,13.8,54,23.1,5.9
2.15855E+14,215,7.5,31.9,0.13,26.6,38,19.4,9.9
2.2172E+14,160,0.6,31.9,0.28,20.4,34,15.8,9.1
2.22839E+14,140,0.8,21.2,0.47,15.7,242,13.4,8.3
2.25153E+14,960,8.3,265.5,0.51,99.2,84,86.3,11
2.20843E+14,340,0.2,102.7,0.63,43.4,50,31.6,82.1
2.25432E+14,290,2.4,60.2,0.17,31.1,62,40.1,13.7
2.15329E+14,295,3.8,67.3,0.81,17.6,28,34,17
2.30112E+14,40,0.2,14.2,0.05,2.5,182,2.4,1.6
2.15925E+14,125,7.4,42.5,0.02,19.3,20,15.8,8.9
2.25708E+14,390,22.4,109.7,0.51,33.3,64,45,10.7
2.22338E+14,270,34.4,63.7,0.21,32.2,50,26.7,11
2.21245E+14,185,20.5,46,0.2,7.4,26,14.6,17.1
2.25649E+14,110,1.3,17.7,0.13,4.4,120,10.9,10.9
,370,39.4,67.3,0.25,9.1,116,17,16.2
2.14941E+14,550,4.5,198.2,0.42,80.1,74,63.2,88.2
,270,2.4,77.9,0.17,11.4,122,20.7,15.8
,490,74.3,123.9,0.15,41.4,126,45,81
2.2165E+14,220,21.4,28.3,0.22,6.7,70,20.7,17.1
2.2203E+14,385,25.1,106.2,0.31,31.8,4,41.3,87.3
2.30045E+14,55,12,24.8,0.01,1.3,16,10.9,2.1
2.25106E+14,90,3,42.5,0.03,11.4,28,12.2,7.9
2.25038E+14,90,5.5,28.3,0.17,3.1,46,4.9,15.4
,200,19.3,81.4,0.05,14.4,10,20.7,82.1
2.221E+14,40,3.7,17.7,0.06,1.4,82,3.6,1.5
2.20845E+14,390,5.8,148.7,0.07,70.8,146,45,81.4
2.20512E+14,535,62.6,148.7,0.08,45.6,8,41.3,86.1
2.22949E+14,40,10,14.2,0.19,3.7,22,4.9,9.1
2.208E+14,80,0.3,28.3,0.21,3.8,10,6.1,13.9
2.30324E+14,60,6.1,24.8,0.24,1,28,8.5,7.4
2.21515E+14,125,11,60.2,0.45,12.1,24,13.4,71.3
2.30504E+14,145,9.4,35.4,0.21,12.1,106,20.7,89.8
,265,15.5,31.9,0.22,79.8,74,14.6,92.9
2.15911E+14,320,26.6,95.6,0.25,37.5,12,26.7,86.4
2.20135E+14,40,18.7,14.2,0.09,2.4,16,2.4,4
2.1581E+14,65,0.2,28.3,0.02,2.9,80,6.1,12.3
,255,61.5,120.4,0.14,11.9,82,13.4,82.7
2.20457E+14,295,15.2,38.9,0.54,11.4,38,21.9,8.4
,160,0.3,24.8,0.24,6.4,72,15.8,16.7
2.15349E+14,205,18.1,53.1,0.19,12.1,62,21.9,13.8
2.20207E+14,285,8.8,56.6,0.08,13.6,46,31.6,81.8
2.147E+14,210,35.4,74.3,0.02,35.5,32,23.1,90.3
,125,3.6,21.2,0.01,10.7,8,10.9,85
2.20808E+14,40,0.2,7.1,0.12,14.3,166,4.9,5.9
2.1475E+14,590,60.1,219.5,0.65,80.3,62,42.5,94.2
2.15048E+14,250,4.2,49.6,0.22,12.8,84,23.1,13.3
2.14505E+14,345,8.7,31.9,0.35,5.8,80,32.8,19.2
2.15E+14,260,8.3,31.9,0.05,18.4,62,14.6,33
2.202E+14,250,13.7,60.2,0.09,14.1,58,23.1,7.3
2.20015E+14,190,24.4,35.4,1.03,8.1,82,10.9,9.1
2.1511E+14,265,33.4,67.3,0.16,1.7,58,14.6,10.1
2.14445E+14,135,0.1,14.2,0.9,3.6,36,8.5,13.2
2.148E+14,160,0.3,14.2,0.84,3,100,17,8.4
2.1553E+14,305,3.3,113.3,0.24,7.5,58,13.4,19.7
2.15338E+14,190,1.1,35.4,0.31,18.4,122,10.9,15.1
2.14421E+14,355,0.4,85,0.3,55.2,40,12.2,20.1
2.14615E+14,185,23.1,38.9,0.48,12.5,36,20.7,12.4
2.15145E+14,185,2.4,28.3,0.63,3.7,38,14.6,32.4
2.15652E+14,160,2.1,17.7,0.01,65.4,64,18.2,15.1
,235,2.2,24.8,0.03,80.4,82,18.2,16.4
2.15215E+14,260,2.4,17.7,0.05,3.2,60,13.4,1.3
2.15346E+14,190,0.2,31.9,0.51,13.7,38,9.7,4.4
2.122E+14,150,0.2,17.7,0.88,18.2,36,13.4,16.5
2.14559E+14,160,0.2,17.7,0.79,28.2,34,17,3.3
2.144E+14,155,0.2,14.2,0.22,4.1,36,17,5.1
,165,0.2,14.2,1.01,13.7,28,18.2,9.8
,160,0.1,17.7,0.32,10.9,70,21.9,17.7
2.15555E+14,140,3.7,21.2,1.03,44.6,102,10.9,10.4
2.2233E+14,160,18.7,17.7,0.44,99.1,102,17,30.1
2.22105E+14,530,0.5,102.7,0.32,22.4,82,66.8,49.3
2.226E+14,285,16.8,42.5,0.57,4.1,42,20.7,17.3
2.2191E+14,190,1.4,17.7,0.65,9.3,74,20.7,8.2
2.22029E+14,225,16.3,63.7,1.03,24,80,9.7,16.2
2.2211E+14,275,8.9,38.9,0.08,60.1,48,18.2,20.1
,195,0.1,21.2,0.65,12.9,0,18.2,19.6
,205,53.1,49.6,0.21,17.2,98,10.9,27.3
,65,56.1,81.4,0.08,49.9,16,6.1,101.1
2.04455E+14,170,15.9,35.4,0.22,29.1,58,6.1,33.7
2.0372E+14,215,5.4,31.9,0.88,12.3,56,18.2,18.1
2.03854E+14,200,0.3,24.8,0.06,17.7,52,13.4,37.6
2.03625E+14,185,6.4,46,0.09,16.7,36,13.4,22.9
2.04205E+14,115,5.3,24.8,0.36,5.6,10,6.1,13.9
2.14255E+14,210,19.3,28.3,0.45,56.1,34,8.5,16.2
2.14546E+14,120,2.4,49.6,0.42,17.3,38,8.5,34.1
2.14543E+14,150,16.9,21.2,0.48,3.1,34,13.4,26.4
2.12732E+14,125,4.2,24.8,0.11,3.2,70,9.7,43
2.15237E+14,430,29,60.2,0.93,89.5,38,15.8,40.3
2.14121E+14,110,14.4,28.3,0.01,15.7,170,3.6,57.1
2.14453E+14,495,13.8,81.4,0.03,90.7,248,17,32.2
2.14006E+14,270,25,42.5,0.6,51.5,162,13.4,12.5
2.141E+14,430,6.8,46,0.22,49.1,54,6.1,51.2
2.14215E+14,195,4.6,42.5,0.31,20.4,158,14.6,35.8
2.14019E+14,1105,39.4,403.6,0.65,74.4,80,12.2,47
2.14232E+14,240,25.4,35.4,0.71,56.1,62,9.7,11.6
,180,5,28.3,0.31,5,64,6.1,24.2
,205,38.4,42.5,0.22,10.2,80,10.9,16.2
,445,6.5,85,0.03,88.3,42,10.9,51.7
2.14001E+14,145,3.4,21.2,0.51,15.3,160,9.7,43.5
2.1214E+14,285,53.2,102.7,0.54,51.3,100,9.7,25.3
2.104E+14,265,26.1,31.9,0.22,67.1,56,3.6,50.1
2.15018E+14,180,18.6,46,0.31,19.3,54,9.7,23
2.05635E+14,160,19.8,35.4,0.22,12,250,6.1,8.7
,155,18.2,35.4,0.22,42.3,72,7.3,29.1
2.10318E+14,235,25.5,31.9,0.13,101.1,50,13.4,55.9
2.15647E+14,150,6.7,38.9,0.09,47.3,142,6.1,39.1
2.13816E+14,425,30.4,63.7,0.32,87.8,38,17,45.9
2.15345E+14,125,10.8,24.8,0.32,25.1,124,7.3,11.5
2.10007E+14,385,12.7,145.1,0.4,47,40,18.2,62.6
2.1293E+14,140,4.3,35.4,0.14,32.3,78,9.7,12.2
2.10413E+14,180,20,49.6,0.01,51.7,70,7.3,36.9
2.0293E+14,185,3.6,46,0.08,63.4,36,15.8,36.4
2.1113E+14,160,9.1,28.3,0.19,49.5,74,17,13.8
2.10435E+14,240,23.1,120.4,0.84,78.3,36,13.4,42.8
2.2111E+14,120,26.1,21.2,0.22,23.4,50,7.3,32.6
2.1341E+14,205,57.2,70.8,0.43,23.5,42,19.4,16
,170,8.5,63.7,0.51,51.5,120,15.8,27.2
2.0564E+14,375,62,208.9,0.31,102.2,102,18.2,118.3
2.10502E+14,310,9.8,49.6,0.61,89.7,80,13.4,36.3
,225,47.7,131,0.04,58.5,178,8.5,57.1
,510,73.4,237.2,0.31,68.2,56,15.8,75.1
2.10208E+14,180,23.2,28.3,0.32,98.3,198,9.7,19.1
2.1464E+14,565,71.7,254.9,0.31,96.2,100,17,85
2.05851E+14,305,20.2,46,0.43,101.4,102,13.4,28.8
,325,71.5,109.7,0.11,106.6,58,17,84.2
2.04157E+14,290,31.5,99.1,0.08,59.4,140,20.7,50.2
,175,49,38.9,0.12,8.3,82,7.3,7.5
2.10215E+14,215,56.6,88.5,0.21,39.5,60,9.7,39
2.11E+14,200,69.4,102.7,0.18,21.4,58,12.2,32.3
,190,43.3,95.6,0.31,30.7,48,10.9,35.3
2.0315E+14,720,69.3,155.8,0.95,59.6,140,37.7,52.8
2.11457E+14,695,9.6,251.3,0.44,48.5,50,36.5,67.2
2.1352E+14,170,11.7,49.6,0.01,78.4,34,10.9,19.3
2.102E+14,125,15.2,31.9,0.25,23.2,60,9.7,16.7
2.12359E+14,240,17,95.6,0.12,55.2,52,21.9,56.9
2.10558E+14,160,20.2,31.9,0.75,10.1,140,7.3,14.4
2.1193E+14,525,18.9,138.1,0.32,45.5,24,42.5,53.7
2.14844E+14,90,4.4,24.8,0.1,42.3,34,7.3,38.6
2.04923E+14,150,0.8,24.8,0.08,21.5,56,15.8,21.9
2.106E+14,210,51.2,102.7,0.03,49.4,34,17,92.8
2.05235E+14,125,14.6,28.3,0.05,50.7,102,9.7,18.2
2.1024E+14,400,53.4,184.1,0.51,8.7,42,35.2,103
2.13011E+14,150,4.1,53.1,0.2,77.9,40,10.9,82.7
2.10716E+14,140,29.6,53.1,0.41,40.6,34,14.6,23.8
,105,17.5,17.7,0.22,13.5,36,12.2,22.7
2.10152E+14,310,51.2,162.8,1.03,21.2,84,37.7,108.5
2.20906E+14,160,19.3,31.9,0.09,53.5,12,31.6,65.3
2.2094E+14,175,11.1,88.5,0.05,35.4,30,17,69.6
2.21E+14,135,34.5,21.2,0.21,38.5,32,19.4,57.9
2.10042E+14,185,16.7,67.3,0.84,15.8,48,25.5,108.4
2.21415E+14,360,65.7,95.6,0.32,47.8,30,58.3,39.1
2.20026E+14,125,12.8,31.9,0.57,24.4,42,9.7,17.7
2.2103E+14,250,18.4,56.6,0.4,18.4,18,42.5,103
,175,10.2,31.9,0.14,31.4,40,31.6,84.3
2.2215E+14,205,48.4,63.7,0.84,55.5,14,25.5,74.6
2.20901E+14,190,12.7,31.9,0.09,54.6,30,37.7,98.3
2.21935E+14,150,29.8,35.4,0.08,39.1,24,18.2,74.7
2.20306E+14,135,13.4,63.7,0.81,44.4,22,18.2,78.9
2.11001E+14,350,69.5,184.1,0.17,22.9,28,55.9,95.8
2.12051E+14,260,13.1,21.2,0.21,49.4,40,46.2,63.6
2.1111E+14,275,70.5,109.7,0.25,48.2,42,17,33.1
2.12315E+14,145,16.1,74.3,0.03,40,40,10.9,21.3
2.11215E+14,110,9.3,46,0.71,6.5,56,13.4,51.7
2.13325E+14,240,22.2,102.7,0.32,53.4,36,24.3,52.7
2.1083E+14,205,5.8,63.7,0.29,25.2,14,27.9,60.8
2.1003E+14,50,2.6,21.2,0.74,4.2,16,3.6,14.9
2.04209E+14,145,2.5,38.9,0.95,8.4,34,25.5,43.2
2.04209E+14,130,10.8,67.3,0.32,45.4,52,10.9,54.3
2.1313E+14,190,63.3,81.4,0.77,5.1,32,14.6,18.4
2.12431E+14,205,17.2,56.6,1.03,11.5,36,9.7,37
2.11518E+14,170,16,70.8,0.84,21.5,56,19.4,29.8
2.05815E+14,190,50.1,63.7,0.1,4.8,92,12.2,8.9
2.10712E+14,485,59.8,240.7,0.1,46.3,38,62,90.4
2.11618E+14,80,6.7,14.2,0.17,4.2,120,-3.6,5.5
2.10559E+14,530,59.2,244.3,0.08,76.6,36,55.9,56.7
2.12154E+14,115,18.8,38.9,0.44,26.6,34,6.1,17.1
2.11127E+14,225,0.2,102.7,0.54,43.5,22,34,49.2
2.3145E+14,105,13.2,42.5,0.22,13.6,98,19.4,14.1
2.11254E+14,105,9.5,31.9,0.32,6.5,10,12.2,24.9
2.12152E+14,210,65.5,109.7,0.08,47.4,30,15.8,39.7
2.126E+14,435,69.8,258.4,0.14,106.4,58,46.2,83.6
,120,35.2,35.4,0.04,5.5,40,10.9,17.7
2.05326E+14,160,21.1,42.5,0.17,3.8,56,14.6,9.4
2.106E+14,210,63.5,106.2,0.22,3.4,48,17,18.4
2.12313E+14,240,42.4,92,0.27,43.4,32,29.2,30
2.12042E+14,120,8.4,53.1,0.35,4.3,28,9.7,6.4
,180,23.3,67.3,0.26,54.2,34,26.7,85.5
2.13717E+14,205,62.2,74.3,0.03,3.7,26,14.6,11.5
2.11007E+14,200,20.2,67.3,0.21,29.1,22,32.8,23.5
2.12024E+14,150,2.1,60.2,0.49,3.9,40,23.1,27.2
,320,54.8,159.3,0.58,35.4,18,53.5,69.4
2.10816E+14,155,11.9,53.1,0.37,35.8,42,26.7,39.4
2.10732E+14,190,43.8,63.7,0.88,23.4,30,20.7,16.2
2.10424E+14,125,65.8,42.5,0.95,31.2,114,12.2,35.3
2.12202E+14,540,65.1,293.8,0.12,89.3,36,62,79.4
,210,4.6,46,0.08,31.4,78,29.2,86.7
2.05952E+14,295,25.2,205.3,0.75,99.6,38,24.3,110.9
2.1051E+14,170,15.4,42.5,0.25,29.4,28,18.2,9.5
2.1131E+14,95,10.5,42.5,0.17,68.3,62,6.1,108.3
2.119E+14,165,53.1,60.2,0.04,4.6,34,10.9,9.9
,150,20,77.9,0.04,34,30,15.8,64.1
2.11655E+14,170,16.5,123.9,0.16,65.8,26,23.1,106.3
2.102E+14,120,10.4,49.6,0.11,34.4,48,13.4,28
2.10726E+14,170,20.1,53.1,0.19,76.7,36,12.2,65.7
2.11E+14,130,17.5,35.4,0.67,15.2,20,9.7,10.4
2.11806E+14,80,11.5,21.2,0.03,52.2,50,7.3,11.2
,175,21.5,56.6,0.47,52.1,40,12.2,34.7
,40,3,109.7,0.14,46.8,68,6.1,110.7
2.143E+14,270,12.1,99.1,0.35,62.5,54,24.3,37.2
2.11447E+14,170,10.1,90.5,0.18,86.7,36,18.2,62.5
,115,7.9,24.8,0.54,23.2,24,6.1,30.1
2.12843E+14,315,16.4,99.1,0.71,101.4,30,26.7,76.4
,110,5.2,38.9,0.2,45.7,88,8.5,25.5
,315,12.5,60.2,0.17,99.5,58,23.1,48.6
2.13913E+14,115,8.5,38.9,0.24,13.7,82,9.7,8.6
,130,0.5,38.9,0.73,31.5,34,13.4,27.1
2.21305E+14,160,18.1,38.9,0.44,39.6,76,13.4,35.5
,95,1.8,63.7,0.16,5.5,38,9.7,30.1
2.22816E+14,100,22.7,38.5,0.07,14,20,12,18
2.22758E+14,210,31.7,45.5,0.01,23.6,22,37.2,16.1
2.2551E+14,125,9.6,38.5,0.01,13.8,32,10.8,15.1
2.2324E+14,360,64.6,91,0.02,26,56,52.8,2.2
2.25835E+14,110,2.5,17.5,0.25,14.8,14,18,13.6
2.25058E+14,20,12.7,10.5,0.57,4.9,4,2.4,10.3
2.2411E+14,150,8.5,42,0.06,15.8,12,28.8,15.8
2.23217E+14,305,49,73.5,0.38,52,24,58.8,28.7
2.244E+14,225,21.2,56,0.14,21.7,6,50.4,20.6
2.24834E+14,110,28.4,21,0.02,11.5,36,4.8,13.2
,80,17.7,24.5,0.97,5.9,26,3.6,13.8
2.2464E+14,75,4,21,0.32,10.8,24,3.6,14.4
2.23715E+14,110,11.3,24.5,0.22,9.7,42,1.2,14.8
2.23031E+14,240,21.4,73.5,0.02,23.9,64,19.2,18.8
2.24717E+14,75,1.5,24.5,0.54,4.8,18,7.2,15.9
2.25432E+14,75,43.3,17.5,0.5,5,6,14.4,13.3
2.253E+14,300,54.6,84,0.07,22.6,24,57.6,34
2.22457E+14,155,5.5,28,1.51,28.1,34,16.8,31.4
,230,22.7,63,0.21,36.3,28,38.4,25.3
2.22344E+14,130,16.1,24.5,0.19,23,40,7.2,17.7
2.24531E+14,115,16.3,24.5,0.58,41,36,6,23.2
2.23825E+14,200,26.5,52.5,0.05,25,44,21.6,20.6
2.236E+14,145,16.1,21,0.22,17.9,54,2.4,29.3
2.22445E+14,240,11.1,56,0.33,27.8,22,44.4,19.8
2.226E+14,310,53.7,108.5,0.14,56.3,28,57.6,59.8
2.23955E+14,145,0.1,38.5,0.06,7.5,52,3.6,18
2.24431E+14,285,50,73.5,0.25,31.6,18,57.6,35.5
2.22305E+14,230,38.7,80.5,0.05,45.7,36,33.6,58.2
2.23315E+14,775,75.4,255.5,0.34,93.6,218,55.2,118.4
,95,18,24.5,0.09,6.7,24,8.4,15.3
2.2585E+14,95,17.7,17.5,1.52,10.3,20,10.8,20
2.2512E+14,85,6,17.5,0.5,3.9,4,18,10.5
2.25145E+14,100,27.1,24.5,0.72,5,22,10.8,17.4
,260,29.7,80.5,0.73,28.7,62,25.2,43.6
2.23329E+14,205,0.5,42,1.57,10.8,46,21.6,58.3
2.25519E+14,215,53.1,52.5,0.74,16.1,52,20.4,23.3
2.23317E+14,255,51.2,63,0.49,29.7,54,28.8,37.7
2.25734E+14,125,13.1,24.5,0.52,10.8,48,1.2,22.8
2.2541E+14,165,26,49,0.95,18.6,38,16.8,22.9
2.25605E+14,55,35.5,14,1.07,3.6,18,2.4,17.7
2.24615E+14,90,4.9,28,1.57,3.9,30,3.6,47.3
2.30024E+14,170,5.3,35,1.04,23.8,46,13.2,19.1
2.257E+14,210,64.3,49,0.45,29.2,48,21.6,56.1
2.2474E+14,100,16.1,24.5,1.12,3.7,6,20.4,13.7
2.23415E+14,115,7.6,17.5,1.04,6.2,42,2.4,38.4
2.2582E+14,25,0.8,7,0.46,4.6,6,2.4,4.7
,105,6.7,42,0.55,7.3,30,7.2,31.4
2.2234E+14,160,8,63,0.13,25.5,22,25.2,40.1
2.23634E+14,245,64.4,63,0.26,28,68,18,55.6
2.23015E+14,320,57.3,112,0.45,23.6,26,61.2,52
2.12332E+14,515,66,157.5,1.04,225.1,110,57.6,70.1
2.1221E+14,360,22,122.5,0.65,74.3,76,40.8,84.8
2.22214E+14,35,0,14,0.56,4.8,10,2.4,1.9
2.20909E+14,85,45.7,24.5,0.96,4.6,22,7.2,4.6
2.1483E+14,245,1.9,94.5,0.76,40.8,30,40.8,40.8
,35,8.5,10.5,0.76,5.7,6,4.8,3.9
2.13324E+14,150,10,80.5,0.45,32.5,24,21.6,34.8
2.23045E+14,135,19.6,42,0.02,19.7,36,10.8,27.2
2.1313E+14,130,0.3,24.5,0.04,5.7,38,8.4,8.6
2.20933E+14,190,0.2,38.5,0.21,10.1,46,18,9.2
2.21159E+14,95,5.2,10.5,0.04,12.5,22,9.6,2.1
2.22E+14,40,0,10.5,0.04,1.2,12,2.4,0.8
2.1323E+14,215,4.7,45.5,0.12,32.2,24,37.2,19.1
2.22603E+14,125,20.7,24.5,0.57,12.1,28,13.2,3.3
2.20709E+14,105,10.4,21,0.66,8.9,18,14.4,2.1
2.20758E+14,130,47.7,28,0.89,14.6,40,7.2,9.8
2.1431E+14,220,1.1,42,0.07,31.6,28,36,14.1
2.23348E+14,115,54.2,14,0.89,17.8,12,20.4,9.2
2.159E+14,410,65.1,101.5,0.76,86.7,96,40.8,13.4
2.23223E+14,260,8.5,52.5,0.62,17.7,62,25.2,8.9
,110,0.2,21,0.32,8.9,28,9.6,4.7
2.2162E+14,90,1.5,17.5,0.13,18.2,24,7.2,19
2.22759E+14,300,32.5,112,0.49,63.7,66,32.4,46.7
2.12715E+14,225,0.1,77,0.05,10.6,64,15.6,18
2.23839E+14,230,7.9,66.5,0.05,17,28,38.4,26.8
2.20752E+14,130,7.2,80.5,0.18,17,10,25.2,42.5
2.2275E+14,110,44.2,24.5,0.14,8,22,13.2,10
2.22428E+14,50,0.6,17.5,0.05,2.8,18,1.2,5.7
2.21741E+14,20,2,10.5,0.05,2.6,4,2.4,6.7
2.22902E+14,55,25.9,14,0.18,2.6,4,10.8,7
2.20432E+14,170,6.2,73.5,0.14,4.3,40,16.8,12.6
2.20103E+14,220,59.3,73.5,0.31,14.7,42,27.6,16.5
,160,59,63,0.03,20.9,38,15.6,59.1
2.21015E+14,245,5,94.5,0.08,6.3,34,38.4,17.2
2.2375E+14,210,14.4,101.5,0.52,2.8,20,38.4,12
2.21815E+14,30,14.6,21,1.03,3.2,6,3.6,4.5
2.15815E+14,125,8.3,21,0.44,27,38,7.2,29.7
2.20442E+14,75,37,17.5,0.31,9.3,18,7.2,8.8
,625,58.6,301,0.04,97,134,69.6,60.2
2.15231E+14,50,5.2,14,0.38,3.6,16,2.4,6.1
2.22053E+14,285,25.8,101.5,0.32,47.5,42,43.2,45.9
2.1253E+14,135,0.5,21,0.53,15.7,44,6,36.2
2.12712E+14,110,0.2,17.5,1.56,15.1,42,1.2,33
2.23212E+14,105,12.4,17.5,0.21,7.5,38,2.4,22
,260,0.2,17.5,0.21,77.5,56,28.8,10.2
2.24015E+14,140,43.8,35,0.24,12.1,20,21.6,23.2
,65,0.1,91,1.5,53.8,18,4.8,119.8
,215,20.2,21,0.22,10.2,60,15.6,26.5
2.20918E+14,40,0.5,14,0.06,9.3,12,2.4,2.5
2.148E+14,165,0.9,80.5,1.23,44,58,4.8,116.8
2.1574E+14,180,4.5,14,0.02,10.2,36,21.6,10.6
2.3063E+14,210,6.2,31.5,0.46,8.4,58,15.6,12.5
,55,4.8,31.5,0.02,7.6,18,2.4,56.3
2.1592E+14,155,0.1,112,0.41,34.9,38,14.4,110.8
2.2122E+14,55,0,21,0.56,4.3,18,2.4,4.8
,95,1.3,24.5,0.02,106,16,13.2,75.8
2.15329E+14,115,1.8,24.5,0.41,26.3,12,20.4,30.6
2.152E+14,380,0.2,143.5,0.81,90,92,36,98.2
2.21353E+14,170,9.9,28,0.23,12.6,22,27.6,15.2
2.21215E+14,145,6.3,10.5,0.41,17.5,40,10.8,10.5
2.2233E+14,210,40.3,73.5,0.55,55.4,34,30,51.4
2.23045E+14,105,0.1,17.5,0.57,18.4,8,20.4,91.8
2.22015E+14,410,65.6,161,0.88,36.3,78,51.6,23.2
2.23703E+14,45,1.7,10.5,0.61,11.8,10,4.8,28.6
2.13755E+14,145,0.3,21,0.61,54.9,42,9.6,22.2
,180,21,66.5,0.45,41.9,20,31.2,57
,30,1.2,10.5,0.13,5.1,8,2.4,7.9
,280,0.5,147,1.37,30,18,56.4,48.2
2.22308E+14,115,3.5,66.5,1.23,5.9,22,14.4,32.4
2.1395E+14,315,3.1,143.5,1.33,101.2,48,46.8,65.1
2.1533E+14,225,0.3,108.5,1.05,47.8,44,27.6,66.3
2.32015E+14,260,28.9,119,0.97,8.4,46,34.8,63.1
,145,13.7,49,1.35,13.9,34,14.4,23.2
,185,3.3,80.5,0.95,10.9,42,19.2,22.8
2.22455E+14,200,32.6,80.5,1.05,39.7,36,26.4,28.9
,30,13.2,3.5,0.02,2.8,8,2.4,2.1
,55,4.1,17.5,0.04,5.1,14,4.8,4.2
2.14559E+14,830,11.3,343,0.12,29,202,78,105.7
,50,33.2,7,0.03,4.2,12,4.8,9.5
,240,72.3,126,0.01,22.2,48,28.8,88.1
2.1413E+14,130,0.5,21,0.05,93.9,36,9.6,83
2.14745E+14,115,0.6,10.5,0.05,80.7,28,10.8,88
2.20531E+14,105,7.3,31.5,0.47,17.8,22,12,15.3
2.22701E+14,45,37.5,7,0.46,4.4,12,3.6,7.6
2.1473E+14,215,0.2,91,0.04,95.6,40,27.6,98.7
,120,8.6,7,0.24,32.7,26,13.2,6.7
,25,2.6,21,0.05,0,8,1.2,80.6
,60,15.4,14,0.04,3.9,16,4.8,4.2
2.22101E+14,120,25.2,84,0.05,17.9,42,3.6,68.9
2.10315E+14,400,39.7,106.4,0.28,74.9,68,55.2,67.9
2.13633E+14,540,56.4,148.9,0.33,73,100,69.6,38
2.14926E+14,260,9.9,70.9,0.7,28.8,72,19.2,46.9
2.13345E+14,300,10.5,70.9,0.63,22.6,108,7.2,40.9
2.05125E+14,270,0,42.5,0.3,14.9,28,48,33.8
2.1413E+14,310,19.8,78,0.4,63.8,56,40.8,32
2.1392E+14,300,6.8,56.7,0.4,37,60,36,38
2.13857E+14,250,0,14.2,1.5,24,44,33.6,32
2.13913E+14,430,18.6,134.7,0.5,70.6,68,62.4,49.9
2.13815E+14,200,0,21.3,0.4,14.9,64,9.6,18.9
,430,24.8,106.4,0.3,98.9,100,43.2,20.9
2.14254E+14,470,63.9,134.7,0.14,102.7,104,50.4,47.2
,500,18,241.1,0.17,73.9,152,28.8,38
2.137E+14,250,9.3,70.9,0.67,28.8,64,21.6,46
2.13859E+14,180,0.6,28.4,0.6,14.9,44,55.2,13.8
2.12828E+14,540,39.7,63.8,0.4,50.9,136,69.6,39.1
,170,0,14.2,0.34,21.6,64,19.2,27.6
2.128E+14,230,0,35.5,0.26,15.8,80,7.2,35
2.1373E+14,200,0,14.2,0.33,20.6,52,48,23
2.13908E+14,120,0,21.3,0.32,7.7,28,40.8,9.7
2.1373E+14,290,8.1,42.5,0.36,70.6,52,36,22.5
2.127E+14,270,0.6,70.9,0.71,21.6,72,33.6,48.3
2.03545E+14,175,0,21.3,0.32,13,48,62.4,20.9
,65,0,7,0,4.8,24,9.6,3.9
2.1125E+14,355,21.7,148.9,0.18,49,80,43.2,46.5
,110,0,14.2,0.87,15.8,40,28.8,13.8
2.03746E+14,200,0,21,0.32,36,44,21.6,30.8
2.04645E+14,175,0,28.4,0.53,13,44,15.6,13.8
2.04845E+14,185,1.2,21.3,0.23,8.6,56,10.8,18.9
2.05741E+14,220,3.7,21.3,0.5,17.8,64,14.4,12.9
2.0242E+14,110,31.6,14.2,0.95,6.7,32,7.2,16.8
2.0293E+14,180,9.9,42.5,0.9,13.9,56,9.6,19.8
2.038E+14,70,0,7.1,0,4.8,28,4.8,4.1
2.02944E+14,170,8.7,28.4,0.83,13.9,48,12,19.8
2.03255E+14,80,0,7.1,0,3.8,20,7.2,9.9
2.034E+14,70,0,7.1,1.35,3.4,20,4.8,10.8
2.0293E+14,210,16.7,21.3,1.33,27.8,64,12,46.9
2.10015E+14,230,5.6,14.2,0.38,17.8,76,9.6,12.9
2.05151E+14,240,5,28.4,0.14,9.6,72,14.4,18.9
2.04851E+14,145,0,21.3,0.6,8.6,40,10.8,49
2.03405E+14,175,0.6,14.2,0.14,10.6,56,8.4,19.8
,120,0.6,14.2,0.74,13.9,36,7.2,13.8
2.0541E+14,330,26.7,134.7,0.11,42.7,92,24,46
2.04659E+14,340,58.9,113.4,0.22,37.9,84,36,57.5
2.02E+14,140,2.5,28.4,0.65,8.6,32,14.4,15.9
2.04305E+14,220,37.8,28.4,0.41,9.1,52,21.6,8.3
2.03455E+14,195,34.7,35.5,1.4,24,44,20.4,46.9
2.04839E+14,230,24.8,42.5,0,8.2,80,7.2,12
,210,0,28.4,0.21,9.6,76,4.8,24.8
,200,1.9,14.2,0.37,9.6,52,16.8,23
2.04532E+14,160,0,7.1,0.5,8.2,48,9.6,15
2.05548E+14,220,24.8,35.5,0,7.7,72,9.6,12
2.04135E+14,250,47.7,106.4,0.08,19.7,76,14.4,50.6
